game,platform,section,asset_name,asset_id,asset_page_url,uploaded_by,contributors,submitted,format,size,local_file,downloaded_at
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Gargoyle,sprite_gargoyle,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1079/,,Repoman,"A long, long time ago",PNG (image/png),79.13 KB (744x365),sprite_gargoyle.png,2026-07-19T02:33:04.620789+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Genie Jafar & Iago,sprite_genie_jafar_iago,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1082/,,Omega Heartless,"A long, long time ago",PNG (image/png),138.88 KB (962x1656),sprite_genie_jafar_iago.png,2026-07-19T02:33:11.495971+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Green Requiem,sprite_green_requiem,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1086/,Nemu,,"A long, long time ago",PNG (image/png),9.76 KB (224x199),sprite_green_requiem.png,2026-07-19T02:33:15.319742+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Guard Armor,sprite_guard_armor,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1080/,Nemu,,"A long, long time ago",PNG (image/png),30.54 KB (330x455),sprite_guard_armor.png,2026-07-19T02:33:19.057783+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Large Body,sprite_large_body,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1106/,Nemu,,"A long, long time ago",PNG (image/png),79.55 KB (773x520),sprite_large_body.png,2026-07-19T02:33:22.840996+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Neoshadow,sprite_neoshadow,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1121/,shadowman44,,"A long, long time ago",PNG (image/png),53.05 KB (674x402),sprite_neoshadow.png,2026-07-19T02:33:29.537348+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Parasite Cage,sprite_parasite_cage,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1061/,Preed,,"A long, long time ago",PNG (image/png),305.46 KB (966x1447),sprite_parasite_cage.png,2026-07-19T02:33:33.459908+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Pirate,sprite_pirate,https://www.spriters-resource.com/game_boy_advance/khcom/asset/32592/,Mr. C,,"A long, long time ago",PNG (image/png),34.84 KB (613x396),sprite_pirate.png,2026-07-19T02:33:37.600532+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Powerwild,sprite_powerwild,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1133/,Nemu,,"A long, long time ago",PNG (image/png),42.27 KB (502x305),sprite_powerwild.png,2026-07-19T02:33:41.728755+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Red Nocturne,sprite_red_nocturne,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1137/,Nemu,,"A long, long time ago",PNG (image/png),12.23 KB (241x212),sprite_red_nocturne.png,2026-07-19T02:33:45.506860+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Screwdiver,sprite_screwdiver,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1143/,,Omega Heartless,"A long, long time ago",PNG (image/png),41.43 KB (709x659),sprite_screwdiver.png,2026-07-19T02:33:49.637487+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Sea Neon,sprite_sea_neon,https://www.spriters-resource.com/game_boy_advance/khcom/asset/32593/,Mr. C,,"A long, long time ago",PNG (image/png),36.25 KB (578x335),sprite_sea_neon.png,2026-07-19T02:33:53.730494+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Search Ghost,sprite_search_ghost,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1144/,Nemu,,"A long, long time ago",PNG (image/png),53.04 KB (798x366),sprite_search_ghost.png,2026-07-19T02:33:57.681654+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Shadow,sprite_shadow,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1147/,Nemu,,"A long, long time ago",PNG (image/png),45.64 KB (489x496),sprite_shadow.png,2026-07-19T02:34:01.506620+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Soldier,sprite_soldier,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1149/,Nemu,,"A long, long time ago",PNG (image/png),39.21 KB (431x329),sprite_soldier.png,2026-07-19T02:34:05.416227+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Specter,sprite_specter,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1114/,Nemu,,"A long, long time ago",PNG (image/png),215.87 KB (982x1426),sprite_specter.png,2026-07-19T02:34:09.312589+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Tornado Step,sprite_tornado_step,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1155/,Preed,,"A long, long time ago",PNG (image/png),44.05 KB (536x437),sprite_tornado_step.png,2026-07-19T02:34:13.056161+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Trickmaster,sprite_trickmaster,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1062/,Preed,,"A long, long time ago",PNG (image/png),202.00 KB (907x1527),sprite_trickmaster.png,2026-07-19T02:34:16.823677+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,White Mushroom,sprite_white_mushroom,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1163/,Nemu,,"A long, long time ago",PNG (image/png),33.33 KB (259x546),sprite_white_mushroom.png,2026-07-19T02:34:20.640665+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Wight Knight,sprite_wight_knight,https://www.spriters-resource.com/game_boy_advance/khcom/asset/25991/,Mr. C,,"A long, long time ago",PNG (image/png),106.51 KB (1918x419),sprite_wight_knight.png,2026-07-19T02:34:27.554504+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Wizard,sprite_wizard,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1164/,Nemu,,"A long, long time ago",PNG (image/png),42.69 KB (584x336),sprite_wizard.png,2026-07-19T02:34:31.468430+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Wyvern,sprite_wyvern,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1078/,Nemu,,"A long, long time ago",PNG (image/png),62.49 KB (669x474),sprite_wyvern.png,2026-07-19T02:34:35.312586+00:00
Kingdom Hearts: Chain of Memories,Game Boy Advance,Enemies & Bosses,Yellow Opera,sprite_yellow_opera,https://www.spriters-resource.com/game_boy_advance/khcom/asset/1168/,Nemu,,"A long, long time ago",PNG (image/png),14.23 KB (275x205),sprite_yellow_opera.png,2026-07-19T02:34:39.023024+00:00
